usa_or_hhsregion,region,Date,A.2.5_share,A.2.5_marker,AY.1_share,AY.1_marker,AY.2_share,AY.2_marker,AY.3_share,AY.3_marker,B.1_share,B.1_marker,B.1.1_share,B.1.1_marker,B.1.1.519_share,B.1.1.519_marker,B.1.1.529_share,B.1.1.529_marker,B.1.1.7_share,B.1.1.7_marker,B.1.2_share,B.1.2_marker,B.1.351_share,B.1.351_marker,B.1.427_share,B.1.427_marker,B.1.429_share,B.1.429_marker,B.1.525_share,B.1.525_marker,B.1.526_share,B.1.526_marker,B.1.526.1_share,B.1.526.1_marker,B.1.526.2_share,B.1.526.2_marker,B.1.596_share,B.1.596_marker,B.1.617_share,B.1.617_marker,B.1.617.1_share,B.1.617.1_marker,B.1.617.2_share,B.1.617.2_marker,B.1.617.3_share,B.1.617.3_marker,B.1.621_share,B.1.621_marker,B.1.621.1_share,B.1.621.1_marker,B.1.626_share,B.1.626_marker,B.1.628_share,B.1.628_marker,B.1.637_share,B.1.637_marker,BA.1.1_share,BA.1.1_marker,BA.2_share,BA.2_marker,BA.2.12.1_share,BA.2.12.1_marker,BA.2.75_share,BA.2.75_marker,BA.2.75.2_share,BA.2.75.2_marker,BA.2.86_share,BA.2.86_marker,BA.3.2_share,BA.3.2_marker,BA.4_share,BA.4_marker,BA.4.6_share,BA.4.6_marker,BA.5_share,BA.5_marker,BA.5.2.6_share,BA.5.2.6_marker,BF.11_share,BF.11_marker,BF.7_share,BF.7_marker,BN.1_share,BN.1_marker,BQ.1_share,BQ.1_marker,BQ.1.1_share,BQ.1.1_marker,CH.1.1_share,CH.1.1_marker,EG.5_share,EG.5_marker,EG.5.1.8_share,EG.5.1.8_marker,EG.6.1_share,EG.6.1_marker,EU.1.1_share,EU.1.1_marker,FD.1.1_share,FD.1.1_marker,FD.2_share,FD.2_marker,FE.1.1_share,FE.1.1_marker,FL.1.5.1_share,FL.1.5.1_marker,GE.1_share,GE.1_marker,GK.1.1_share,GK.1.1_marker,GK.2_share,GK.2_marker,HF.1_share,HF.1_marker,HK.3_share,HK.3_marker,HV.1_share,HV.1_marker,JD.1.1_share,JD.1.1_marker,JF.1_share,JF.1_marker,JG.3_share,JG.3_marker,JN.1_share,JN.1_marker,JN.1.11.1_share,JN.1.11.1_marker,JN.1.13_share,JN.1.13_marker,JN.1.13.1_share,JN.1.13.1_marker,JN.1.16_share,JN.1.16_marker,JN.1.16.1_share,JN.1.16.1_marker,JN.1.18_share,JN.1.18_marker,JN.1.18.6_share,JN.1.18.6_marker,JN.1.32_share,JN.1.32_marker,JN.1.4.3_share,JN.1.4.3_marker,JN.1.7_share,JN.1.7_marker,JN.1.8.1_share,JN.1.8.1_marker,KP.1.1_share,KP.1.1_marker,KP.1.1.3_share,KP.1.1.3_marker,KP.1.2_share,KP.1.2_marker,KP.2_share,KP.2_marker,KP.2.15_share,KP.2.15_marker,KP.2.3_share,KP.2.3_marker,KP.3_share,KP.3_marker,KP.3.1.1_share,KP.3.1.1_marker,KP.4.1_share,KP.4.1_marker,KQ.1_share,KQ.1_marker,KS.1_share,KS.1_marker,KV.2_share,KV.2_marker,KW.1.1_share,KW.1.1_marker,LB.1_share,LB.1_marker,LB.1.3.1_share,LB.1.3.1_marker,LF.3.1_share,LF.3.1_marker,LF.7_share,LF.7_marker,LF.7.2.1_share,LF.7.2.1_marker,LF.7.7.1_share,LF.7.7.1_marker,LF.7.7.2_share,LF.7.7.2_marker,LF.7.9_share,LF.7.9_marker,LP.1_share,LP.1_marker,LP.8.1_share,LP.8.1_marker,MC.1_share,MC.1_marker,MC.10.1_share,MC.10.1_marker,MC.19_share,MC.19_marker,MC.28.1_share,MC.28.1_marker,NB.1.8.1_share,NB.1.8.1_marker,NW.1_share,NW.1_marker,P.1_share,P.1_marker,P.2_share,P.2_marker,PA.1_share,PA.1_marker,PQ.17_share,PQ.17_marker,PQ.17.11_share,PQ.17.11_marker,PQ.2.1.6_share,PQ.2.1.6_marker,PQ.2.8.1_share,PQ.2.8.1_marker,RV.1_share,RV.1_marker,XBB_share,XBB_marker,XBB.1.16_share,XBB.1.16_marker,XBB.1.16.1_share,XBB.1.16.1_marker,XBB.1.16.11_share,XBB.1.16.11_marker,XBB.1.16.15_share,XBB.1.16.15_marker,XBB.1.16.17_share,XBB.1.16.17_marker,XBB.1.16.6_share,XBB.1.16.6_marker,XBB.1.42.2_share,XBB.1.42.2_marker,XBB.1.5_share,XBB.1.5_marker,XBB.1.5.1_share,XBB.1.5.1_marker,XBB.1.5.10_share,XBB.1.5.10_marker,XBB.1.5.59_share,XBB.1.5.59_marker,XBB.1.5.68_share,XBB.1.5.68_marker,XBB.1.5.70_share,XBB.1.5.70_marker,XBB.1.5.72_share,XBB.1.5.72_marker,XBB.1.9.1_share,XBB.1.9.1_marker,XBB.1.9.2_share,XBB.1.9.2_marker,XBB.2.3_share,XBB.2.3_marker,XBB.2.3.8_share,XBB.2.3.8_marker,XDP_share,XDP_marker,XDV.1_share,XDV.1_marker,XEC_share,XEC_marker,XEC.4_share,XEC.4_marker,XEK_share,XEK_marker,XEQ_share,XEQ_marker,XFC_share,XFC_marker,XFG_share,XFG_marker,XFG.1_share,XFG.1_marker,XFG.1.1_share,XFG.1.1_marker,XFG.10.4_share,XFG.10.4_marker,XFG.14.1_share,XFG.14.1_marker,XFG.2.5.1_share,XFG.2.5.1_marker,XFG.23.1.3_share,XFG.23.1.3_marker,XFG.6_share,XFG.6_marker,XFV_share,XFV_marker,XFY_share,XFY_marker,XFZ_share,XFZ_marker,n_marker_1,n_marker_2,n_marker_0,n_marker_1_wk
1,region_01,2021-04-10,0.0006795769731979,0.0,0.0,,0.0,,0.0,,,,,,,,,,0.4500612258911133,0.0,,,0.0078024151735007,0.0,0.0031418642029166,0.0,0.0123417591676115,0.0,0.0083905553910881,0.0,0.22616205364465708,0.0,,,,,,,,,0.0009964261553249666,0.0,0.00195546844042832,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06505265161395071,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,12,10
1,region_01,2021-04-17,0.0014661361346952001,0.0,0.0,,0.0,,0.0,,,,,,,,,,0.49829559326171874,0.0,,,0.0055250180885195,0.0,0.007929541170597,0.0,0.0146130360662937,0.0,0.008586033014580574,0.0,0.23324316740036005,0.0,,,,,,,,,0.0024850768192360333,0.0,0.00301709552295502,0.0,0.0,0.0,0.00108415803406382,2.0,0.000218394725379725,2.0,0.0,,0.0003023120613457667,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05698554590344425,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,12,11
1,region_01,2021-04-24,0.00162221654318265,0.0,0.0,,0.0,,0.0,,,,,,,,,,0.5110685110092164,0.0,,,0.00134665067307646,0.0,0.0045286281965672,0.0,0.0115731554105877,0.0,0.015014023752883025,0.0,0.23234760016202924,0.0,,,,,,,,,0.0006989925944556333,0.0,0.0036596584599464604,0.0,0.0,0.0,0.0011396306334063,0.0,0.000229716180911,0.0,0.00021986234060019998,2.0,0.0006248007218042333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07931068837642666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,14,12
1,region_01,2021-05-01,0.00044083359534844997,0.0,0.0,,0.0,,0.00023043611872705,2.0,,,,,,,,,0.5317180097103119,0.0,,,0.00110959613230076,0.0,0.0022243638522922,0.0,0.008484611287713,0.0,0.014854205539450025,0.0,0.23011487722396848,0.0,,,,,,,,,0.00046037348996219997,0.0,0.00997903086245054,0.0,0.0,0.0,0.002277866005897475,0.0,0.00533407565671945,0.0,0.00023043611872705,0.0,0.0003868046187562333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10257849097251888,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,15,13
1,region_01,2021-05-08,0.0004990093002561,0.0,0.00034904727848085834,2.0,0.0,,0.0,0.0,,,,,,,0.0,,0.5233020101274762,0.0,,,0.0047255786135792,0.0,0.0026998575776815,0.0,0.0021411736961454,0.0,0.0108794812113046,0.0,0.2267929576337337,0.0,,,,,,,,,0.0006261852104216334,0.0,0.01609965893713862,0.0,0.0,0.0,0.00218888847157352,0.0,0.00799238937906915,0.0,0.0016714440425857498,0.0,0.0030340328036496333,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09994135349988932,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,16,14
1,region_01,2021-05-15,0.00071670452598475,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,0.0,,0.5140215092235141,0.0,,,0.001097283908165943,0.0,0.002147615654394,0.0,0.0028618250507861,0.0,0.00921107432804995,0.0,0.21856086328625676,0.0,,,,,,,,,0.0,0.0,0.024888707688827567,0.0,0.0,0.0,0.008965638233348687,0.0,0.0076996197458355994,0.0,0.00394835113547735,0.0,0.0048591331578791,0.0,0.0694271698594093,2.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10875661112368104,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,17,15
1,region_01,2021-05-22,0.0025027617812156,0.0,0.001272145556868,0.0,0.0,,0.00024519592989235,0.0,,,,,,,0.0,,0.5527937948703766,0.0,,,0.0020093535671808285,0.0,0.0005411202437244,0.0,0.004126260522753,0.0,0.011387234320864026,0.0,0.1651526180406411,0.0,,,,,,,,,0.0,0.0,0.0432008451104841,0.0,0.0,0.0,0.013742336692909368,0.0,0.009704040130600274,0.0,0.0030945022590458003,0.0,0.0064910622313618,0.0,0.0723238736391067,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12012292165309188,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,18,16
1,region_01,2021-05-29,0.0009822901920415001,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,0.0,,0.4398648142814636,0.0,,,0.008936063253453756,0.0,0.0,0.0,0.0009823741856962,0.0,0.001000081916572475,0.0,0.2098865297933419,0.0,,,,,,,,,0.0,0.0,0.06021991317075757,0.0,0.0,0.0,0.03425948694348327,0.0,0.027778230141848298,0.0,0.011373054701834851,0.0,0.0125544844195246,0.0,0.1069289818406105,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1179387485608458,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,18,17
1,region_01,2021-06-05,0.0040097858291119,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,0.0,,0.4448955565690994,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16645424067974088,0.0,,,,,,,,,0.0,0.0,0.07639671430775989,0.0,0.0,0.0,0.13159000376860294,0.0,0.12796692177653307,0.0,0.0010022692731581,0.0,0.00467520416714246,0.0,0.0453204438090324,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11714014597237106,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,18,18
1,region_01,2021-06-12,0.0179296666756272,0.0,0.0,0.0,0.002203643687867643,2.0,0.0012706079287454,0.0,,,,,,,0.0,,0.39645495679643417,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0026059191441163,0.0,0.17636187871297196,0.0,,,,,,,,,0.0,0.0,0.04863965194458244,0.0,0.0,0.0,0.08613693760707972,0.0,0.14550878107547757,0.0,0.0,0.0,0.014548132754862239,0.0,0.0394959412515163,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10058958549052473,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,18,19
1,region_01,2021-06-19,0.00766265369020395,0.0,0.0,0.0,0.0,0.0,0.006749003427103099,0.0,,,,,,,0.0,,0.2546429634094238,0.0,,,0.006191380321979486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13104739412665364,0.0,,,,,,,,,0.0,0.0,0.2504640089711923,0.0,0.0,0.0,0.17417088647683462,0.0,0.16887301951646802,0.0,0.0114939804188907,0.0,0.00653076120652252,0.0,0.043719226494431454,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09667387480537092,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,19,20
1,region_01,2021-06-26,0.0135693689808249,0.0,0.0,0.0,0.013420511223375753,0.0,0.020563717931508997,0.0,,,,,,,0.0,,0.14616526994440285,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12204694300889965,0.0,,,,,,,,,0.0,0.0,0.3358475946146866,0.0,0.0,0.0,0.18983280162016547,0.0,0.15046778321266172,0.0,0.01742957718670365,0.0,0.03437160700559614,0.0,0.0394286289811134,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11339405737817285,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,19,21
1,region_01,2021-07-03,0.009500266984105051,0.0,0.0,0.0,0.0,0.0,0.03424577228724955,0.0,,,,,,,0.0,,0.14929648405975762,0.0,,,0.010048887160207501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0512442626059055,0.0,,,,,,,,,0.0,0.0,0.5133930094713388,0.0,0.0,0.0,0.10940808523446317,0.0,0.06827558204531664,0.0,0.00758812692947685,0.0,0.012765658088028358,0.0,0.0386938620358705,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055509714875370215,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,19,22
1,region_01,2021-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.06190950796008105,0.0,,,,,,,0.0,,0.02952534295618528,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011959460447542316,0.0,,,,,,,,,0.0,0.0,0.7770748802206733,0.0,0.0,0.0,0.09795392304658884,0.0,0.08817457780241961,0.0,0.0,0.0,0.0,0.0,0.00308245443738995,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021520904498174724,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,19,23
1,region_01,2021-07-17,0.00395453802775585,0.0,0.0,0.0,0.0,0.0,0.120815135538578,0.0,,,,,,,0.0,,0.0237723163639505,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024182768150542836,0.0,,,,,,,,,0.0,0.0,0.9142926030380781,0.0,0.0,0.0,0.0233402550220489,0.0,0.01224950025789435,0.0,0.0,0.0,0.0009952143998816,0.0,0.00658647879026825,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010513941757380926,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,19,24
1,region_01,2021-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0861636064946651,0.0,,,,,,,0.0,,0.016120916128986366,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008890372700988666,0.0,,,,,,,,,0.0,0.0,0.9532057175582106,0.0,0.0,0.0,0.011108162638265588,0.0,0.0032821835484355,0.0,0.001609212544281,0.0,0.006084533780813179,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005805340013466725,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,19,25
1,region_01,2021-07-31,0.0,0.0,0.00033140711020672665,0.0,0.0015609961313505533,0.0,0.1089531704783439,0.0,,,,,,,0.0,,0.007140729886790067,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0001089045035769,0.0,,,,,,,,,0.0,0.0,0.9540662059838745,0.0,0.0,0.0,0.013198486529290615,0.0,0.012430369388312032,0.0,0.0003749225579667,0.0,0.0034724882182975334,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010832394473254629,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,17,26
1,region_01,2021-08-07,,,0.00045957222547642144,0.0,0.0013307526740910143,0.0,,,,,,,,,0.0,,0.0019068984911427376,0.0,,,0.0,0.0,,,,,0.0,0.0,0.00031778251286595,0.0,,,,,,,,,0.0,0.0,0.9781089030032935,0.0,0.0,0.0,0.002696852510174067,0.0,0.0007671499042771501,0.0,,,0.0023079734140385665,0.0,0.00043577598989935,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006096367025747825,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,14,27
1,region_01,2021-08-14,,,0.0014991825267385464,0.0,0.00037479565183339995,0.0,,,,,,,,,0.0,,0.0010707531639906286,0.0,,,0.0,0.0,,,,,0.0,0.0,0.00011479450040495,0.0,,,,,,,,,0.0,0.0,0.9864616805598849,0.0,0.0,0.0,0.00141251358436414,0.0,0.0,0.0,,,0.0011105159937869,0.0,0.00032197149994310005,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00148059751372778,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,14,28
1,region_01,2021-08-21,,,0.0001808297406218846,0.0,0.0009275311693692077,0.0,,,,,,,,,0.0,,0.00043092374315680004,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0008174254908226,0.0,,,,,,,,,0.0,0.0,0.9859221336387453,0.0,0.0,0.0,0.0033489218913018,0.0,0.0006168747786432,0.0,,,0.0008265185315394,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00205660992360204,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,14,29
